"","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type.x","id.x","uri.x","track_href","analysis_url","duration_ms.x","time_signature","disc_number","duration_ms.y","explicit","href","is_local","is_playable","name.x","popularity","preview_url","track_number","type.y","uri.y","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","artist_id","name.y","id.y","artist"
"1",0.74,0.623,8,-6.04,0,0.317,0.016,0,0.149,0.867,86.849,"audio_features","0Oi53c5eVcWMw8iOAJNTLH","spotify:track:0Oi53c5eVcWMw8iOAJNTLH","https://api.spotify.com/v1/tracks/0Oi53c5eVcWMw8iOAJNTLH","https://api.spotify.com/v1/audio-analysis/0Oi53c5eVcWMw8iOAJNTLH",188000,4,1,188000,FALSE,"https://api.spotify.com/v1/tracks/0Oi53c5eVcWMw8iOAJNTLH",FALSE,TRUE,"Hop Into My Whip",0,"https://p.scdn.co/mp3-preview/d3e2c783ad425c10631ef3682c6c5351826d4466?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:0Oi53c5eVcWMw8iOAJNTLH","single","https://api.spotify.com/v1/albums/1VUdNVQkea6hzUQpymtSLv","1VUdNVQkea6hzUQpymtSLv","Hop Into My Whip","2020-05-22","day",1,"album","spotify:album:1VUdNVQkea6hzUQpymtSLv","https://open.spotify.com/album/1VUdNVQkea6hzUQpymtSLv","GBWUL2086923","https://open.spotify.com/track/0Oi53c5eVcWMw8iOAJNTLH","3vTmy4w7PxWEuFDFg2HcVG","The Potentialist","3vTmy4w7PxWEuFDFg2HcVG","the potentialist"
"2",0.565,0.615,5,-7.967,0,0.051,0.000318,0.0000625,0.273,0.425,156.041,"audio_features","3zhM4aRP8VebYO5k4pvKAD","spotify:track:3zhM4aRP8VebYO5k4pvKAD","https://api.spotify.com/v1/tracks/3zhM4aRP8VebYO5k4pvKAD","https://api.spotify.com/v1/audio-analysis/3zhM4aRP8VebYO5k4pvKAD",167000,4,1,167000,FALSE,"https://api.spotify.com/v1/tracks/3zhM4aRP8VebYO5k4pvKAD",FALSE,TRUE,"Ray Bans",0,"https://p.scdn.co/mp3-preview/2156c3bf2e1b9083c353cc853f78a8c3ea8e2d3c?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:3zhM4aRP8VebYO5k4pvKAD","single","https://api.spotify.com/v1/albums/54Cr27fb9pGRx3p1gyfEG8","54Cr27fb9pGRx3p1gyfEG8","Ray Bans","2020-08-28","day",1,"album","spotify:album:54Cr27fb9pGRx3p1gyfEG8","https://open.spotify.com/album/54Cr27fb9pGRx3p1gyfEG8","QZ5FN2071433","https://open.spotify.com/track/3zhM4aRP8VebYO5k4pvKAD","3vTmy4w7PxWEuFDFg2HcVG","The Potentialist","3vTmy4w7PxWEuFDFg2HcVG","the potentialist"
"3",0.615,0.845,3,-6.95,0,0.0763,0.000729,0,0.0939,0.426,86.484,"audio_features","7elNjQrDR7B5fHehorjCIH","spotify:track:7elNjQrDR7B5fHehorjCIH","https://api.spotify.com/v1/tracks/7elNjQrDR7B5fHehorjCIH","https://api.spotify.com/v1/audio-analysis/7elNjQrDR7B5fHehorjCIH",187311,4,1,187310,TRUE,"https://api.spotify.com/v1/tracks/7elNjQrDR7B5fHehorjCIH",FALSE,TRUE,"What You Got",0,"https://p.scdn.co/mp3-preview/9e93c58b1c507da85353cc0ec72019aa0e2a323c?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:7elNjQrDR7B5fHehorjCIH","single","https://api.spotify.com/v1/albums/1h4zUlS8Xx61YrwI9jPGms","1h4zUlS8Xx61YrwI9jPGms","What You Got","2020-11-13","day",1,"album","spotify:album:1h4zUlS8Xx61YrwI9jPGms","https://open.spotify.com/album/1h4zUlS8Xx61YrwI9jPGms","USLZJ2071636","https://open.spotify.com/track/7elNjQrDR7B5fHehorjCIH","3vTmy4w7PxWEuFDFg2HcVG","The Potentialist","3vTmy4w7PxWEuFDFg2HcVG","the potentialist"
"4",0.605,0.56,9,-5.225,0,0.0377,0.133,0.687,0.219,0.118,169.874,"audio_features","1GZWQiaLcB7fj3koh379RB","spotify:track:1GZWQiaLcB7fj3koh379RB","https://api.spotify.com/v1/tracks/1GZWQiaLcB7fj3koh379RB","https://api.spotify.com/v1/audio-analysis/1GZWQiaLcB7fj3koh379RB",141882,4,1,141882,FALSE,"https://api.spotify.com/v1/tracks/1GZWQiaLcB7fj3koh379RB",FALSE,TRUE,"Never Land",21,"https://p.scdn.co/mp3-preview/9653a87d2527b8740d36fc70f817a7d03f34c809?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:1GZWQiaLcB7fj3koh379RB","single","https://api.spotify.com/v1/albums/2s2kXXmmrgrNeLYZyKvajr","2s2kXXmmrgrNeLYZyKvajr","Rainbow","2021-05-12","day",2,"album","spotify:album:2s2kXXmmrgrNeLYZyKvajr","https://open.spotify.com/album/2s2kXXmmrgrNeLYZyKvajr","CAENV2131661","https://open.spotify.com/track/1GZWQiaLcB7fj3koh379RB","780xJyn05s1UlkXG4UoQ5z","Sunny Fruit","780xJyn05s1UlkXG4UoQ5z","sunny fruit"
"5",0.626,0.676,1,-5.658,1,0.0284,0.0497,0.817,0.475,0.528,83.969,"audio_features","7lNeC9tJ0WemL0UrzuBuO2","spotify:track:7lNeC9tJ0WemL0UrzuBuO2","https://api.spotify.com/v1/tracks/7lNeC9tJ0WemL0UrzuBuO2","https://api.spotify.com/v1/audio-analysis/7lNeC9tJ0WemL0UrzuBuO2",126205,4,1,126205,FALSE,"https://api.spotify.com/v1/tracks/7lNeC9tJ0WemL0UrzuBuO2",FALSE,TRUE,"Mirage",5,"https://p.scdn.co/mp3-preview/f9b48326e0809985bf3f1a3692b21cf0076a5f13?cid=8e8ac879e14447f9b47d9c124b7a9340",2,"track","spotify:track:7lNeC9tJ0WemL0UrzuBuO2","single","https://api.spotify.com/v1/albums/2s2kXXmmrgrNeLYZyKvajr","2s2kXXmmrgrNeLYZyKvajr","Rainbow","2021-05-12","day",2,"album","spotify:album:2s2kXXmmrgrNeLYZyKvajr","https://open.spotify.com/album/2s2kXXmmrgrNeLYZyKvajr","CAENV2131662","https://open.spotify.com/track/7lNeC9tJ0WemL0UrzuBuO2","780xJyn05s1UlkXG4UoQ5z","Sunny Fruit","780xJyn05s1UlkXG4UoQ5z","sunny fruit"
"6",0.488,0.911,4,-8.781,0,0.358,0.0754,0.811,0.758,0.36,172.002,"audio_features","09EoT0OX4bbgCRpV0mGNrw","spotify:track:09EoT0OX4bbgCRpV0mGNrw","https://api.spotify.com/v1/tracks/09EoT0OX4bbgCRpV0mGNrw","https://api.spotify.com/v1/audio-analysis/09EoT0OX4bbgCRpV0mGNrw",145814,4,1,145813,FALSE,"https://api.spotify.com/v1/tracks/09EoT0OX4bbgCRpV0mGNrw",FALSE,TRUE,"Train To The Future",0,"https://p.scdn.co/mp3-preview/07b23f58a9e4ec5f1e27f9713134523f3379c8f3?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:09EoT0OX4bbgCRpV0mGNrw","single","https://api.spotify.com/v1/albums/35LuOk8mYHCUkGVv0NCuBA","35LuOk8mYHCUkGVv0NCuBA","Train To The Future","2021-06-07","day",1,"album","spotify:album:35LuOk8mYHCUkGVv0NCuBA","https://open.spotify.com/album/35LuOk8mYHCUkGVv0NCuBA","CAENV2140155","https://open.spotify.com/track/09EoT0OX4bbgCRpV0mGNrw","780xJyn05s1UlkXG4UoQ5z","Sunny Fruit","780xJyn05s1UlkXG4UoQ5z","sunny fruit"
"7",0.685,0.734,1,-6.785,0,0.206,0.0815,0.0000455,0.335,0.589,171.918,"audio_features","2oal1cKzdXWJa8l74gfYKR","spotify:track:2oal1cKzdXWJa8l74gfYKR","https://api.spotify.com/v1/tracks/2oal1cKzdXWJa8l74gfYKR","https://api.spotify.com/v1/audio-analysis/2oal1cKzdXWJa8l74gfYKR",282000,4,1,282000,FALSE,"https://api.spotify.com/v1/tracks/2oal1cKzdXWJa8l74gfYKR",FALSE,TRUE,"No More Lamentation",4,"https://p.scdn.co/mp3-preview/70375e3f18d15f8fbda57771626774b90e5576b2?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:2oal1cKzdXWJa8l74gfYKR","single","https://api.spotify.com/v1/albums/7bdhsNxGMGxtD5IuT1qLxK","7bdhsNxGMGxtD5IuT1qLxK","No More Lamentation","2016-07-22","day",2,"album","spotify:album:7bdhsNxGMGxtD5IuT1qLxK","https://open.spotify.com/album/7bdhsNxGMGxtD5IuT1qLxK","FR0U91601000","https://open.spotify.com/track/2oal1cKzdXWJa8l74gfYKR","35XcXQhLuCLJCLQu5fwtzc","Mary May","35XcXQhLuCLJCLQu5fwtzc","mary may"
"8",0.451,0.413,4,-7.809,0,0.0506,0.57,0,0.139,0.233,128.219,"audio_features","4SDhDq0dDaSZopXGJpW7xt","spotify:track:4SDhDq0dDaSZopXGJpW7xt","https://api.spotify.com/v1/tracks/4SDhDq0dDaSZopXGJpW7xt","https://api.spotify.com/v1/audio-analysis/4SDhDq0dDaSZopXGJpW7xt",262041,5,1,262040,FALSE,"https://api.spotify.com/v1/tracks/4SDhDq0dDaSZopXGJpW7xt",FALSE,TRUE,"That Thing",2,"https://p.scdn.co/mp3-preview/9dd79bcdedcb069c0626e436994df8962ebba47e?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:4SDhDq0dDaSZopXGJpW7xt","single","https://api.spotify.com/v1/albums/1mBKImC7aPGR9N9vb3nA6M","1mBKImC7aPGR9N9vb3nA6M","That Thing","2020-01-21","day",1,"album","spotify:album:1mBKImC7aPGR9N9vb3nA6M","https://open.spotify.com/album/1mBKImC7aPGR9N9vb3nA6M","FRX201954743","https://open.spotify.com/track/4SDhDq0dDaSZopXGJpW7xt","35XcXQhLuCLJCLQu5fwtzc","Mary May","35XcXQhLuCLJCLQu5fwtzc","mary may"
"9",0.665,0.86,9,-6.704,1,0.14,0.00297,0.0083,0.0822,0.938,172.07,"audio_features","6Yma5ASEHQq87vjKN34mZs","spotify:track:6Yma5ASEHQq87vjKN34mZs","https://api.spotify.com/v1/tracks/6Yma5ASEHQq87vjKN34mZs","https://api.spotify.com/v1/audio-analysis/6Yma5ASEHQq87vjKN34mZs",210002,4,1,210002,FALSE,"https://api.spotify.com/v1/tracks/6Yma5ASEHQq87vjKN34mZs",FALSE,TRUE,"No More Lamentation (Jungle Mix)",2,"https://p.scdn.co/mp3-preview/088111e646f30ad311987741fe14ad992c21c0f8?cid=8e8ac879e14447f9b47d9c124b7a9340",2,"track","spotify:track:6Yma5ASEHQq87vjKN34mZs","single","https://api.spotify.com/v1/albums/7bdhsNxGMGxtD5IuT1qLxK","7bdhsNxGMGxtD5IuT1qLxK","No More Lamentation","2016-07-22","day",2,"album","spotify:album:7bdhsNxGMGxtD5IuT1qLxK","https://open.spotify.com/album/7bdhsNxGMGxtD5IuT1qLxK","FR0U91601001","https://open.spotify.com/track/6Yma5ASEHQq87vjKN34mZs","35XcXQhLuCLJCLQu5fwtzc","Mary May","35XcXQhLuCLJCLQu5fwtzc","mary may"
"10",0.356,0.247,9,-18.455,0,0.0405,0.778,0.00000467,0.364,0.628,91.973,"audio_features","6Cl7GUTvH3cEUIWEFU19jJ","spotify:track:6Cl7GUTvH3cEUIWEFU19jJ","https://api.spotify.com/v1/tracks/6Cl7GUTvH3cEUIWEFU19jJ","https://api.spotify.com/v1/audio-analysis/6Cl7GUTvH3cEUIWEFU19jJ",43987,4,1,43986,FALSE,"https://api.spotify.com/v1/tracks/6Cl7GUTvH3cEUIWEFU19jJ",FALSE,TRUE,"Zooloutro",0,"https://p.scdn.co/mp3-preview/7a128c64f63a81e300f75e439c9e948b33d2b431?cid=8e8ac879e14447f9b47d9c124b7a9340",12,"track","spotify:track:6Cl7GUTvH3cEUIWEFU19jJ","album","https://api.spotify.com/v1/albums/1YAHCICuGxmB1r5Sh42Phw","1YAHCICuGxmB1r5Sh42Phw","Zoolectro","2018-05-18","day",13,"album","spotify:album:1YAHCICuGxmB1r5Sh42Phw","https://open.spotify.com/album/1YAHCICuGxmB1r5Sh42Phw","FRPA81800012","https://open.spotify.com/track/6Cl7GUTvH3cEUIWEFU19jJ","35XcXQhLuCLJCLQu5fwtzc","Mary May","35XcXQhLuCLJCLQu5fwtzc","mary may"
"11",0.714,0.711,4,-7.858,0,0.0476,0.029,0.869,0.0769,0.16,105.996,"audio_features","6yCDdVvM7DPtzB4Z3EnYSu","spotify:track:6yCDdVvM7DPtzB4Z3EnYSu","https://api.spotify.com/v1/tracks/6yCDdVvM7DPtzB4Z3EnYSu","https://api.spotify.com/v1/audio-analysis/6yCDdVvM7DPtzB4Z3EnYSu",251800,4,1,251800,FALSE,"https://api.spotify.com/v1/tracks/6yCDdVvM7DPtzB4Z3EnYSu",FALSE,TRUE,"Chrysalis - Nobide Remix",14,"https://p.scdn.co/mp3-preview/c40e1cb058c11e15b95c7050c3a7ffc33a2eae38?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:6yCDdVvM7DPtzB4Z3EnYSu","single","https://api.spotify.com/v1/albums/1C7rjFb4XOX5z3ivFak1Kh","1C7rjFb4XOX5z3ivFak1Kh","Chrysalis","2019-11-01","day",1,"album","spotify:album:1C7rjFb4XOX5z3ivFak1Kh","https://open.spotify.com/album/1C7rjFb4XOX5z3ivFak1Kh","GBWUL1901410","https://open.spotify.com/track/6yCDdVvM7DPtzB4Z3EnYSu","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"12",0.674,0.676,7,-8.124,0,0.0402,0.00301,0.04,0.1,0.166,110.986,"audio_features","0u8fYMYVSk6abetejfV0x7","spotify:track:0u8fYMYVSk6abetejfV0x7","https://api.spotify.com/v1/tracks/0u8fYMYVSk6abetejfV0x7","https://api.spotify.com/v1/audio-analysis/0u8fYMYVSk6abetejfV0x7",229189,4,1,229189,FALSE,"https://api.spotify.com/v1/tracks/0u8fYMYVSk6abetejfV0x7",FALSE,TRUE,"Telepathy - Nobide Remix",11,"https://p.scdn.co/mp3-preview/78ee1fffe0883402d15bed82f882884f907d9d6e?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:0u8fYMYVSk6abetejfV0x7","single","https://api.spotify.com/v1/albums/6b0NQIeei6FmEnmDpW2MD5","6b0NQIeei6FmEnmDpW2MD5","Telepathy","2020-02-21","day",1,"album","spotify:album:6b0NQIeei6FmEnmDpW2MD5","https://open.spotify.com/album/6b0NQIeei6FmEnmDpW2MD5","GBWUL2027263","https://open.spotify.com/track/0u8fYMYVSk6abetejfV0x7","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"13",0.747,0.627,7,-10.539,1,0.0488,0.0755,0.849,0.0925,0.141,120.037,"audio_features","4dnl9CqgXLmqGqlEl8zhl9","spotify:track:4dnl9CqgXLmqGqlEl8zhl9","https://api.spotify.com/v1/tracks/4dnl9CqgXLmqGqlEl8zhl9","https://api.spotify.com/v1/audio-analysis/4dnl9CqgXLmqGqlEl8zhl9",294000,4,1,294000,FALSE,"https://api.spotify.com/v1/tracks/4dnl9CqgXLmqGqlEl8zhl9",FALSE,TRUE,"Ashe",6,"https://p.scdn.co/mp3-preview/2de7aa45fe66abddc58b1134dc1a17c9e95719ac?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:4dnl9CqgXLmqGqlEl8zhl9","single","https://api.spotify.com/v1/albums/4Oi0K5KRzwYXPJSUgx7gQu","4Oi0K5KRzwYXPJSUgx7gQu","Ashe","2019-02-22","day",1,"album","spotify:album:4Oi0K5KRzwYXPJSUgx7gQu","https://open.spotify.com/album/4Oi0K5KRzwYXPJSUgx7gQu","QZ5FN1940144","https://open.spotify.com/track/4dnl9CqgXLmqGqlEl8zhl9","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"14",0.772,0.52,2,-8.478,1,0.0852,0.000159,0.0267,0.128,0.342,112.029,"audio_features","2Q1K6S8VuARhfX6n3NX8R6","spotify:track:2Q1K6S8VuARhfX6n3NX8R6","https://api.spotify.com/v1/tracks/2Q1K6S8VuARhfX6n3NX8R6","https://api.spotify.com/v1/audio-analysis/2Q1K6S8VuARhfX6n3NX8R6",207500,4,1,207500,FALSE,"https://api.spotify.com/v1/tracks/2Q1K6S8VuARhfX6n3NX8R6",FALSE,TRUE,"In The Night",5,"https://p.scdn.co/mp3-preview/8f6b3f8cdbc3cb0b529c0c205c5f7f71e59a726f?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:2Q1K6S8VuARhfX6n3NX8R6","single","https://api.spotify.com/v1/albums/1DLlqz0VQH8QjIttxyfPJ0","1DLlqz0VQH8QjIttxyfPJ0","In The Night","2019-07-19","day",1,"album","spotify:album:1DLlqz0VQH8QjIttxyfPJ0","https://open.spotify.com/album/1DLlqz0VQH8QjIttxyfPJ0","USLZJ1946157","https://open.spotify.com/track/2Q1K6S8VuARhfX6n3NX8R6","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"15",0.787,0.697,11,-6.084,1,0.104,0.00366,0.675,0.123,0.374,109.996,"audio_features","0TSCq2KfTGDKMMomseqBfk","spotify:track:0TSCq2KfTGDKMMomseqBfk","https://api.spotify.com/v1/tracks/0TSCq2KfTGDKMMomseqBfk","https://api.spotify.com/v1/audio-analysis/0TSCq2KfTGDKMMomseqBfk",272540,4,1,272540,TRUE,"https://api.spotify.com/v1/tracks/0TSCq2KfTGDKMMomseqBfk",FALSE,TRUE,"Wildin' Out",4,"https://p.scdn.co/mp3-preview/13a3327bcdc0494fa02217ba45b60be09913c32e?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:0TSCq2KfTGDKMMomseqBfk","single","https://api.spotify.com/v1/albums/389pdblLlUa5nv5TTgfB7c","389pdblLlUa5nv5TTgfB7c","Wildin' Out","2018-10-26","day",1,"album","spotify:album:389pdblLlUa5nv5TTgfB7c","https://open.spotify.com/album/389pdblLlUa5nv5TTgfB7c","USLZJ1878376","https://open.spotify.com/track/0TSCq2KfTGDKMMomseqBfk","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"16",0.83,0.559,3,-9.173,0,0.0632,0.0659,0.0935,0.1,0.253,121.996,"audio_features","4K9MLLjZDaRfSo9gknRjUa","spotify:track:4K9MLLjZDaRfSo9gknRjUa","https://api.spotify.com/v1/tracks/4K9MLLjZDaRfSo9gknRjUa","https://api.spotify.com/v1/audio-analysis/4K9MLLjZDaRfSo9gknRjUa",193800,4,1,193800,FALSE,"https://api.spotify.com/v1/tracks/4K9MLLjZDaRfSo9gknRjUa",FALSE,TRUE,"Want You",1,"https://p.scdn.co/mp3-preview/bbd2ef99c606e3c5b0a6eed1fe0a72c2970a77aa?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:4K9MLLjZDaRfSo9gknRjUa","single","https://api.spotify.com/v1/albums/2uwdkmwRbqoSwGJDWCtyYx","2uwdkmwRbqoSwGJDWCtyYx","ENSO","2020-06-26","day",6,"album","spotify:album:2uwdkmwRbqoSwGJDWCtyYx","https://open.spotify.com/album/2uwdkmwRbqoSwGJDWCtyYx","GBWUL2056244","https://open.spotify.com/track/4K9MLLjZDaRfSo9gknRjUa","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"17",0.744,0.47,2,-9.587,1,0.0491,0.0548,0.838,0.115,0.0848,112.007,"audio_features","3B2ZqKglwhN9367nMrfY93","spotify:track:3B2ZqKglwhN9367nMrfY93","https://api.spotify.com/v1/tracks/3B2ZqKglwhN9367nMrfY93","https://api.spotify.com/v1/audio-analysis/3B2ZqKglwhN9367nMrfY93",271600,4,1,271600,FALSE,"https://api.spotify.com/v1/tracks/3B2ZqKglwhN9367nMrfY93",FALSE,TRUE,"Bet",1,"https://p.scdn.co/mp3-preview/bd376a32a96b60c7f3ce3f5802b21b41b96b10b7?cid=8e8ac879e14447f9b47d9c124b7a9340",4,"track","spotify:track:3B2ZqKglwhN9367nMrfY93","single","https://api.spotify.com/v1/albums/2uwdkmwRbqoSwGJDWCtyYx","2uwdkmwRbqoSwGJDWCtyYx","ENSO","2020-06-26","day",6,"album","spotify:album:2uwdkmwRbqoSwGJDWCtyYx","https://open.spotify.com/album/2uwdkmwRbqoSwGJDWCtyYx","GBWUL2056249","https://open.spotify.com/track/3B2ZqKglwhN9367nMrfY93","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"18",0.435,0.461,2,-8.495,1,0.044,0.00287,0.605,0.144,0.189,123.979,"audio_features","5N3AgUqezW6aDEDHBh6PnD","spotify:track:5N3AgUqezW6aDEDHBh6PnD","https://api.spotify.com/v1/tracks/5N3AgUqezW6aDEDHBh6PnD","https://api.spotify.com/v1/audio-analysis/5N3AgUqezW6aDEDHBh6PnD",279900,4,1,279900,FALSE,"https://api.spotify.com/v1/tracks/5N3AgUqezW6aDEDHBh6PnD",FALSE,TRUE,"Cru",1,"https://p.scdn.co/mp3-preview/f0704135f2f3d3d8a2aa02c650000ca0b6cb4ba2?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:5N3AgUqezW6aDEDHBh6PnD","single","https://api.spotify.com/v1/albums/41zcqRKJ3aKlesWxpzwGT8","41zcqRKJ3aKlesWxpzwGT8","Cru","2019-03-15","day",1,"album","spotify:album:41zcqRKJ3aKlesWxpzwGT8","https://open.spotify.com/album/41zcqRKJ3aKlesWxpzwGT8","QZ5FN1957126","https://open.spotify.com/track/5N3AgUqezW6aDEDHBh6PnD","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"19",0.77,0.387,2,-11.72,1,0.0714,0.00781,0.848,0.164,0.218,112.984,"audio_features","5APykix9m0LAQrSjdWEVXs","spotify:track:5APykix9m0LAQrSjdWEVXs","https://api.spotify.com/v1/tracks/5APykix9m0LAQrSjdWEVXs","https://api.spotify.com/v1/audio-analysis/5APykix9m0LAQrSjdWEVXs",307500,4,1,307500,FALSE,"https://api.spotify.com/v1/tracks/5APykix9m0LAQrSjdWEVXs",FALSE,TRUE,"Take The Rhythm",1,"https://p.scdn.co/mp3-preview/016fa5c19be669abe5e58016ffe75dabf81370c6?cid=8e8ac879e14447f9b47d9c124b7a9340",5,"track","spotify:track:5APykix9m0LAQrSjdWEVXs","single","https://api.spotify.com/v1/albums/2uwdkmwRbqoSwGJDWCtyYx","2uwdkmwRbqoSwGJDWCtyYx","ENSO","2020-06-26","day",6,"album","spotify:album:2uwdkmwRbqoSwGJDWCtyYx","https://open.spotify.com/album/2uwdkmwRbqoSwGJDWCtyYx","GBWUL2056251","https://open.spotify.com/track/5APykix9m0LAQrSjdWEVXs","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"20",0.577,0.519,11,-9.973,1,0.0324,0.0791,0.251,0.157,0.0707,119.971,"audio_features","6Qo16voDkcK1dJiUqtOspn","spotify:track:6Qo16voDkcK1dJiUqtOspn","https://api.spotify.com/v1/tracks/6Qo16voDkcK1dJiUqtOspn","https://api.spotify.com/v1/audio-analysis/6Qo16voDkcK1dJiUqtOspn",276000,4,1,276000,FALSE,"https://api.spotify.com/v1/tracks/6Qo16voDkcK1dJiUqtOspn",FALSE,TRUE,"Open The Blinds",1,"https://p.scdn.co/mp3-preview/308b32223d70a58c18b0e11bdefb37f2f7dfb6da?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:6Qo16voDkcK1dJiUqtOspn","single","https://api.spotify.com/v1/albums/26NX2se6OWlMBmKyath2ay","26NX2se6OWlMBmKyath2ay","Open The Blinds","2018-12-07","day",1,"album","spotify:album:26NX2se6OWlMBmKyath2ay","https://open.spotify.com/album/26NX2se6OWlMBmKyath2ay","GBWUL1807327","https://open.spotify.com/track/6Qo16voDkcK1dJiUqtOspn","1dNtJ0uZlWbNs718P2VGhZ","Nobide","1dNtJ0uZlWbNs718P2VGhZ","nobide"
"21",0.769,0.367,2,-11.226,1,0.0312,0.684,0.0000162,0.081,0.535,103.621,"audio_features","3zBhihYUHBmGd2bcQIobrF","spotify:track:3zBhihYUHBmGd2bcQIobrF","https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF","https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF",163756,4,1,163755,FALSE,"https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF",FALSE,TRUE,"(Sittin' On) the Dock of the Bay",75,"https://p.scdn.co/mp3-preview/99bfd8043cd20bc3dc4b7aa9461ac268954efdf7?cid=8e8ac879e14447f9b47d9c124b7a9340",1,"track","spotify:track:3zBhihYUHBmGd2bcQIobrF","album","https://api.spotify.com/v1/albums/03HMOcANauhLD0WNrMkmLU","03HMOcANauhLD0WNrMkmLU","The Dock of the Bay (Mono)","1968","year",11,"album","spotify:album:03HMOcANauhLD0WNrMkmLU","https://open.spotify.com/album/03HMOcANauhLD0WNrMkmLU","USAT21403443","https://open.spotify.com/track/3zBhihYUHBmGd2bcQIobrF","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
"22",0.883,0.464,10,-11.251,1,0.0591,0.279,0.0000151,0.0744,0.925,111.548,"audio_features","1aj4GXfmEYXfdVZohCpNKu","spotify:track:1aj4GXfmEYXfdVZohCpNKu","https://api.spotify.com/v1/tracks/1aj4GXfmEYXfdVZohCpNKu","https://api.spotify.com/v1/audio-analysis/1aj4GXfmEYXfdVZohCpNKu",172333,4,1,172333,FALSE,"https://api.spotify.com/v1/tracks/1aj4GXfmEYXfdVZohCpNKu",FALSE,TRUE,"Stand by Me",69,"https://p.scdn.co/mp3-preview/94e1e88bd6e967752a5030b1cca3fff3beae8dce?cid=8e8ac879e14447f9b47d9c124b7a9340",3,"track","spotify:track:1aj4GXfmEYXfdVZohCpNKu","album","https://api.spotify.com/v1/albums/2BFOk5b8jjm2xmsbx7qXq3","2BFOk5b8jjm2xmsbx7qXq3","Pain in My Heart","1964","year",12,"album","spotify:album:2BFOk5b8jjm2xmsbx7qXq3","https://open.spotify.com/album/2BFOk5b8jjm2xmsbx7qXq3","USAT10000012","https://open.spotify.com/track/1aj4GXfmEYXfdVZohCpNKu","60df5JBRRPcnSpsIMxxwQm","Otis Redding","60df5JBRRPcnSpsIMxxwQm","otis redding"
